LOCATION,LOCATION NAME,COMPANY,PROJECT_ID,NAME,DESCRIPTION,ACTIVITY_SEQ,PLAN_START,PLAN_FINISH,PROGRAM_ID,ACTIVITY_NO,DESCRIPTION,PROJECT_ACTIVITY,,Project (NS),Activity (NS),Activity Desc(NS)
DCS4,"DE Renewables Solar, LLC",77079,SLRHODGES,DEV_Hodges Solar (Greenwood I),Hodges Solar (Greenwood I) - CPRE Project,100015069,1/2/2018,12/31/2050,DEV_PNL,25,Public Relations,SLRHODGES.100.25,,SLRHODGES,DEV24,Development - Public Relations
DCS4,"DE Renewables Solar, LLC",77079,SLRHODGES,DEV_Hodges Solar (Greenwood I),Hodges Solar (Greenwood I) - CPRE Project,100015160,1/2/2018,12/31/2050,DEV_PNL,26,Resource Assessment,SLRHODGES.100.26,,SLRHODGES,DEV20,Development - Resource Assessment
DCS4,"DE Renewables Solar, LLC",77079,SLRHODGES,DEV_Hodges Solar (Greenwood I),Hodges Solar (Greenwood I) - CPRE Project,100015251,1/2/2018,12/31/2050,DEV_PNL,27,SCADA,SLRHODGES.100.27,,SLRHODGES,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRHODGES,DEV_Hodges Solar (Greenwood I),Hodges Solar (Greenwood I) - CPRE Project,100015342,1/2/2018,12/31/2050,DEV_PNL,28,Site Option & Leases,SLRHODGES.100.28,,SLRHODGES,DEV14,Development - Landowner Payments
DCS4,"DE Renewables Solar, LLC",77079,SLRHODGES,DEV_Hodges Solar (Greenwood I),Hodges Solar (Greenwood I) - CPRE Project,100015433,1/2/2018,12/31/2050,DEV_PNL,29,Transmission,SLRHODGES.100.29,,SLRHODGES,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRHOYTCO,DEV_Hoyt Solar,Hoyt Solar,100013348,1/5/2021,12/31/2026,DEV_PNL,10,General,SLRHOYTCO.100.10,,SLRHOYTCO,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRHOYTCO,DEV_Hoyt Solar,Hoyt Solar,100013796,1/5/2021,12/31/2026,DEV_PNL,11,Credit Support,SLRHOYTCO.100.11,,SLRHOYTCO,DEV11,Development - Credit Support
DCS4,"DE Renewables Solar, LLC",77079,SLRHOYTCO,DEV_Hoyt Solar,Hoyt Solar,100013887,1/5/2021,12/31/2026,DEV_PNL,12,Engineering,SLRHOYTCO.100.12,,SLRHOYTCO,DEV12,Development - Engineering
DCS4,"DE Renewables Solar, LLC",77079,SLRHOYTCO,DEV_Hoyt Solar,Hoyt Solar,100013978,1/5/2021,12/31/2026,DEV_PNL,13,Environmental Consulting,SLRHOYTCO.100.13,,SLRHOYTCO,DEV13,Development - Environmental
DCS4,"DE Renewables Solar, LLC",77079,SLRHOYTCO,DEV_Hoyt Solar,Hoyt Solar,100014069,1/5/2021,12/31/2026,DEV_PNL,14,Financial Services,SLRHOYTCO.100.14,,SLRHOYTCO,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRHOYTCO,DEV_Hoyt Solar,Hoyt Solar,100014160,1/5/2021,12/31/2026,DEV_PNL,15,Construction,SLRHOYTCO.100.15,,SLRHOYTCO,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRHOYTCO,DEV_Hoyt Solar,Hoyt Solar,100014251,1/5/2021,12/31/2026,DEV_PNL,16,Insurance Premiums,SLRHOYTCO.100.16,,SLRHOYTCO,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRHOYTCO,DEV_Hoyt Solar,Hoyt Solar,100014342,1/5/2021,12/31/2026,DEV_PNL,17,IT Tech,SLRHOYTCO.100.17,,SLRHOYTCO,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRHOYTCO,DEV_Hoyt Solar,Hoyt Solar,100014433,1/5/2021,12/31/2026,DEV_PNL,18,JV Underwriting,SLRHOYTCO.100.18,,SLRHOYTCO,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRHOYTCO,DEV_Hoyt Solar,Hoyt Solar,100014524,1/5/2021,12/31/2026,DEV_PNL,19,Legal,SLRHOYTCO.100.19,,SLRHOYTCO,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRHOYTCO,DEV_Hoyt Solar,Hoyt Solar,100014615,1/5/2021,12/31/2026,DEV_PNL,20,Other Consulting,SLRHOYTCO.100.20,,SLRHOYTCO,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRHOYTCO,DEV_Hoyt Solar,Hoyt Solar,100014706,1/5/2021,12/31/2026,DEV_PNL,21,Other Internal Resources,SLRHOYTCO.100.21,,SLRHOYTCO,DEV21,Development - Other Internal Resources
DCS4,"DE Renewables Solar, LLC",77079,SLRHOYTCO,DEV_Hoyt Solar,Hoyt Solar,100014797,1/5/2021,12/31/2026,DEV_PNL,22,Permitting Fees,SLRHOYTCO.100.22,,SLRHOYTCO,DEV22,Development - Permitting Fees
DCS4,"DE Renewables Solar, LLC",77079,SLRHOYTCO,DEV_Hoyt Solar,Hoyt Solar,100014888,1/5/2021,12/31/2026,DEV_PNL,23,PPA Marketing,SLRHOYTCO.100.23,,SLRHOYTCO,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRHOYTCO,DEV_Hoyt Solar,Hoyt Solar,100014979,1/5/2021,12/31/2026,DEV_PNL,24,Property Taxes,SLRHOYTCO.100.24,,SLRHOYTCO,DEV23,Development - Property Taxes/Tax Abatement
DCS4,"DE Renewables Solar, LLC",77079,SLRHOYTCO,DEV_Hoyt Solar,Hoyt Solar,100015070,1/5/2021,12/31/2026,DEV_PNL,25,Public Relations,SLRHOYTCO.100.25,,SLRHOYTCO,DEV24,Development - Public Relations
DCS4,"DE Renewables Solar, LLC",77079,SLRHOYTCO,DEV_Hoyt Solar,Hoyt Solar,100015161,1/5/2021,12/31/2026,DEV_PNL,26,Resource Assessment,SLRHOYTCO.100.26,,SLRHOYTCO,DEV20,Development - Resource Assessment
DCS4,"DE Renewables Solar, LLC",77079,SLRHOYTCO,DEV_Hoyt Solar,Hoyt Solar,100015252,1/5/2021,12/31/2026,DEV_PNL,27,SCADA,SLRHOYTCO.100.27,,SLRHOYTCO,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRHOYTCO,DEV_Hoyt Solar,Hoyt Solar,100015343,1/5/2021,12/31/2026,DEV_PNL,28,Site Option & Leases,SLRHOYTCO.100.28,,SLRHOYTCO,DEV14,Development - Landowner Payments
DCS4,"DE Renewables Solar, LLC",77079,SLRHOYTCO,DEV_Hoyt Solar,Hoyt Solar,100015434,1/5/2021,12/31/2026,DEV_PNL,29,Transmission,SLRHOYTCO.100.29,,SLRHOYTCO,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRILLINO,DEV_Illinois Solar Prospecting,Large-scale greenfield solar development opportunities in Illinois.,100013349,4/30/2019,12/31/2023,DEV_PNL,10,General,SLRILLINO.100.10,,SLRILLINO,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRILLINO,DEV_Illinois Solar Prospecting,Large-scale greenfield solar development opportunities in Illinois.,100013797,4/30/2019,12/31/2023,DEV_PNL,11,Credit Support,SLRILLINO.100.11,,SLRILLINO,DEV11,Development - Credit Support
DCS4,"DE Renewables Solar, LLC",77079,SLRILLINO,DEV_Illinois Solar Prospecting,Large-scale greenfield solar development opportunities in Illinois.,100013888,4/30/2019,12/31/2023,DEV_PNL,12,Engineering,SLRILLINO.100.12,,SLRILLINO,DEV12,Development - Engineering
DCS4,"DE Renewables Solar, LLC",77079,SLRILLINO,DEV_Illinois Solar Prospecting,Large-scale greenfield solar development opportunities in Illinois.,100013979,4/30/2019,12/31/2023,DEV_PNL,13,Environmental Consulting,SLRILLINO.100.13,,SLRILLINO,DEV13,Development - Environmental
DCS4,"DE Renewables Solar, LLC",77079,SLRILLINO,DEV_Illinois Solar Prospecting,Large-scale greenfield solar development opportunities in Illinois.,100014070,4/30/2019,12/31/2023,DEV_PNL,14,Financial Services,SLRILLINO.100.14,,SLRILLINO,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRILLINO,DEV_Illinois Solar Prospecting,Large-scale greenfield solar development opportunities in Illinois.,100014161,4/30/2019,12/31/2023,DEV_PNL,15,Construction,SLRILLINO.100.15,,SLRILLINO,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRILLINO,DEV_Illinois Solar Prospecting,Large-scale greenfield solar development opportunities in Illinois.,100014252,4/30/2019,12/31/2023,DEV_PNL,16,Insurance Premiums,SLRILLINO.100.16,,SLRILLINO,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRILLINO,DEV_Illinois Solar Prospecting,Large-scale greenfield solar development opportunities in Illinois.,100014343,4/30/2019,12/31/2023,DEV_PNL,17,IT Tech,SLRILLINO.100.17,,SLRILLINO,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRILLINO,DEV_Illinois Solar Prospecting,Large-scale greenfield solar development opportunities in Illinois.,100014434,4/30/2019,12/31/2023,DEV_PNL,18,JV Underwriting,SLRILLINO.100.18,,SLRILLINO,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRILLINO,DEV_Illinois Solar Prospecting,Large-scale greenfield solar development opportunities in Illinois.,100014525,4/30/2019,12/31/2023,DEV_PNL,19,Legal,SLRILLINO.100.19,,SLRILLINO,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRILLINO,DEV_Illinois Solar Prospecting,Large-scale greenfield solar development opportunities in Illinois.,100014616,4/30/2019,12/31/2023,DEV_PNL,20,Other Consulting,SLRILLINO.100.20,,SLRILLINO,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRILLINO,DEV_Illinois Solar Prospecting,Large-scale greenfield solar development opportunities in Illinois.,100014707,4/30/2019,12/31/2023,DEV_PNL,21,Other Internal Resources,SLRILLINO.100.21,,SLRILLINO,DEV21,Development - Other Internal Resources
DCS4,"DE Renewables Solar, LLC",77079,SLRILLINO,DEV_Illinois Solar Prospecting,Large-scale greenfield solar development opportunities in Illinois.,100014798,4/30/2019,12/31/2023,DEV_PNL,22,Permitting Fees,SLRILLINO.100.22,,SLRILLINO,DEV22,Development - Permitting Fees
DCS4,"DE Renewables Solar, LLC",77079,SLRILLINO,DEV_Illinois Solar Prospecting,Large-scale greenfield solar development opportunities in Illinois.,100014889,4/30/2019,12/31/2023,DEV_PNL,23,PPA Marketing,SLRILLINO.100.23,,SLRILLINO,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRILLINO,DEV_Illinois Solar Prospecting,Large-scale greenfield solar development opportunities in Illinois.,100014980,4/30/2019,12/31/2023,DEV_PNL,24,Property Taxes,SLRILLINO.100.24,,SLRILLINO,DEV23,Development - Property Taxes/Tax Abatement
DCS4,"DE Renewables Solar, LLC",77079,SLRILLINO,DEV_Illinois Solar Prospecting,Large-scale greenfield solar development opportunities in Illinois.,100015071,4/30/2019,12/31/2023,DEV_PNL,25,Public Relations,SLRILLINO.100.25,,SLRILLINO,DEV24,Development - Public Relations
DCS4,"DE Renewables Solar, LLC",77079,SLRILLINO,DEV_Illinois Solar Prospecting,Large-scale greenfield solar development opportunities in Illinois.,100015162,4/30/2019,12/31/2023,DEV_PNL,26,Resource Assessment,SLRILLINO.100.26,,SLRILLINO,DEV20,Development - Resource Assessment
DCS4,"DE Renewables Solar, LLC",77079,SLRILLINO,DEV_Illinois Solar Prospecting,Large-scale greenfield solar development opportunities in Illinois.,100015253,4/30/2019,12/31/2023,DEV_PNL,27,SCADA,SLRILLINO.100.27,,SLRILLINO,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRILLINO,DEV_Illinois Solar Prospecting,Large-scale greenfield solar development opportunities in Illinois.,100015344,4/30/2019,12/31/2023,DEV_PNL,28,Site Option & Leases,SLRILLINO.100.28,,SLRILLINO,DEV14,Development - Landowner Payments
DCS4,"DE Renewables Solar, LLC",77079,SLRILLINO,DEV_Illinois Solar Prospecting,Large-scale greenfield solar development opportunities in Illinois.,100015435,4/30/2019,12/31/2023,DEV_PNL,29,Transmission,SLRILLINO.100.29,,SLRILLINO,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRJUNIPR,Juniper Solar,Juniper Solar,100019562,9/1/2024,12/31/2099,DEV_PNL,10,General,SLRJUNIPR.100.10,,SLRJUNIPR,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRJUNIPR,Juniper Solar,Juniper Solar,100019560,9/1/2024,12/31/2099,DEV_PNL,11,Credit Support,SLRJUNIPR.100.11,,SLRJUNIPR,DEV11,Development - Credit Support
DCS4,"DE Renewables Solar, LLC",77079,SLRJUNIPR,Juniper Solar,Juniper Solar,100019561,9/1/2024,12/31/2099,DEV_PNL,12,Engineering,SLRJUNIPR.100.12,,SLRJUNIPR,DEV12,Development - Engineering
DCS4,"DE Renewables Solar, LLC",77079,SLRJUNIPR,Juniper Solar,Juniper Solar,100019559,9/1/2024,12/31/2099,DEV_PNL,13,Environmental Consulting,SLRJUNIPR.100.13,,SLRJUNIPR,DEV13,Development - Environmental
DCS4,"DE Renewables Solar, LLC",77079,SLRJUNIPR,Juniper Solar,Juniper Solar,100019558,9/1/2024,12/31/2099,DEV_PNL,14,Financial Services,SLRJUNIPR.100.14,,SLRJUNIPR,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRJUNIPR,Juniper Solar,Juniper Solar,100019546,9/1/2024,12/31/2099,DEV_PNL,15,Construction,SLRJUNIPR.100.15,,SLRJUNIPR,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRJUNIPR,Juniper Solar,Juniper Solar,100019548,9/1/2024,12/31/2099,DEV_PNL,16,Insurance Premiums,SLRJUNIPR.100.16,,SLRJUNIPR,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRJUNIPR,Juniper Solar,Juniper Solar,100019552,9/1/2024,12/31/2099,DEV_PNL,17,IT Tech,SLRJUNIPR.100.17,,SLRJUNIPR,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRJUNIPR,Juniper Solar,Juniper Solar,100019555,9/1/2024,12/31/2099,DEV_PNL,18,JV Underwriting,SLRJUNIPR.100.18,,SLRJUNIPR,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRJUNIPR,Juniper Solar,Juniper Solar,100019544,9/1/2024,12/31/2099,DEV_PNL,19,Legal,SLRJUNIPR.100.19,,SLRJUNIPR,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRJUNIPR,Juniper Solar,Juniper Solar,100019549,9/1/2024,12/31/2099,DEV_PNL,20,Other Consulting,SLRJUNIPR.100.20,,SLRJUNIPR,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRJUNIPR,Juniper Solar,Juniper Solar,100019553,9/1/2024,12/31/2099,DEV_PNL,21,Other Internal Resources,SLRJUNIPR.100.21,,SLRJUNIPR,DEV21,Development - Other Internal Resources
DCS4,"DE Renewables Solar, LLC",77079,SLRJUNIPR,Juniper Solar,Juniper Solar,100019556,9/1/2024,12/31/2099,DEV_PNL,22,Permitting Fees,SLRJUNIPR.100.22,,SLRJUNIPR,DEV22,Development - Permitting Fees
DCS4,"DE Renewables Solar, LLC",77079,SLRJUNIPR,Juniper Solar,Juniper Solar,100019545,9/1/2024,12/31/2099,DEV_PNL,23,PPA Marketing,SLRJUNIPR.100.23,,SLRJUNIPR,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRJUNIPR,Juniper Solar,Juniper Solar,100019550,9/1/2024,12/31/2099,DEV_PNL,24,Property Taxes,SLRJUNIPR.100.24,,SLRJUNIPR,DEV23,Development - Property Taxes/Tax Abatement
DCS4,"DE Renewables Solar, LLC",77079,SLRJUNIPR,Juniper Solar,Juniper Solar,100019554,9/1/2024,12/31/2099,DEV_PNL,25,Public Relations,SLRJUNIPR.100.25,,SLRJUNIPR,DEV24,Development - Public Relations
DCS4,"DE Renewables Solar, LLC",77079,SLRJUNIPR,Juniper Solar,Juniper Solar,100019557,9/1/2024,12/31/2099,DEV_PNL,26,Resource Assessment,SLRJUNIPR.100.26,,SLRJUNIPR,DEV20,Development - Resource Assessment
DCS4,"DE Renewables Solar, LLC",77079,SLRJUNIPR,Juniper Solar,Juniper Solar,100019543,9/1/2024,12/31/2099,DEV_PNL,27,SCADA,SLRJUNIPR.100.27,,SLRJUNIPR,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRJUNIPR,Juniper Solar,Juniper Solar,100019547,9/1/2024,12/31/2099,DEV_PNL,28,Site Option & Leases,SLRJUNIPR.100.28,,SLRJUNIPR,DEV14,Development - Landowner Payments
DCS4,"DE Renewables Solar, LLC",77079,SLRJUNIPR,Juniper Solar,Juniper Solar,100019551,9/1/2024,12/31/2099,DEV_PNL,29,Transmission,SLRJUNIPR.100.29,,SLRJUNIPR,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRMISOGF,DEV_Solar prospecting in MISO South,Solar prospecting in MISO South region,100013351,1/12/2020,12/31/2024,DEV_PNL,10,General,SLRMISOGF.100.10,,SLRMISOGF,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRMISOGF,DEV_Solar prospecting in MISO South,Solar prospecting in MISO South region,100013799,1/12/2020,12/31/2024,DEV_PNL,11,Credit Support,SLRMISOGF.100.11,,SLRMISOGF,DEV11,Development - Credit Support
DCS4,"DE Renewables Solar, LLC",77079,SLRMISOGF,DEV_Solar prospecting in MISO South,Solar prospecting in MISO South region,100013890,1/12/2020,12/31/2024,DEV_PNL,12,Engineering,SLRMISOGF.100.12,,SLRMISOGF,DEV12,Development - Engineering
DCS4,"DE Renewables Solar, LLC",77079,SLRMISOGF,DEV_Solar prospecting in MISO South,Solar prospecting in MISO South region,100013981,1/12/2020,12/31/2024,DEV_PNL,13,Environmental Consulting,SLRMISOGF.100.13,,SLRMISOGF,DEV13,Development - Environmental
DCS4,"DE Renewables Solar, LLC",77079,SLRMISOGF,DEV_Solar prospecting in MISO South,Solar prospecting in MISO South region,100014072,1/12/2020,12/31/2024,DEV_PNL,14,Financial Services,SLRMISOGF.100.14,,SLRMISOGF,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRMISOGF,DEV_Solar prospecting in MISO South,Solar prospecting in MISO South region,100014163,1/12/2020,12/31/2024,DEV_PNL,15,Construction,SLRMISOGF.100.15,,SLRMISOGF,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRMISOGF,DEV_Solar prospecting in MISO South,Solar prospecting in MISO South region,100014254,1/12/2020,12/31/2024,DEV_PNL,16,Insurance Premiums,SLRMISOGF.100.16,,SLRMISOGF,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRMISOGF,DEV_Solar prospecting in MISO South,Solar prospecting in MISO South region,100014345,1/12/2020,12/31/2024,DEV_PNL,17,IT Tech,SLRMISOGF.100.17,,SLRMISOGF,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRMISOGF,DEV_Solar prospecting in MISO South,Solar prospecting in MISO South region,100014436,1/12/2020,12/31/2024,DEV_PNL,18,JV Underwriting,SLRMISOGF.100.18,,SLRMISOGF,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRMISOGF,DEV_Solar prospecting in MISO South,Solar prospecting in MISO South region,100014527,1/12/2020,12/31/2024,DEV_PNL,19,Legal,SLRMISOGF.100.19,,SLRMISOGF,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRMISOGF,DEV_Solar prospecting in MISO South,Solar prospecting in MISO South region,100014618,1/12/2020,12/31/2024,DEV_PNL,20,Other Consulting,SLRMISOGF.100.20,,SLRMISOGF,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRMISOGF,DEV_Solar prospecting in MISO South,Solar prospecting in MISO South region,100014709,1/12/2020,12/31/2024,DEV_PNL,21,Other Internal Resources,SLRMISOGF.100.21,,SLRMISOGF,DEV21,Development - Other Internal Resources
DCS4,"DE Renewables Solar, LLC",77079,SLRMISOGF,DEV_Solar prospecting in MISO South,Solar prospecting in MISO South region,100014800,1/12/2020,12/31/2024,DEV_PNL,22,Permitting Fees,SLRMISOGF.100.22,,SLRMISOGF,DEV22,Development - Permitting Fees
DCS4,"DE Renewables Solar, LLC",77079,SLRMISOGF,DEV_Solar prospecting in MISO South,Solar prospecting in MISO South region,100014891,1/12/2020,12/31/2024,DEV_PNL,23,PPA Marketing,SLRMISOGF.100.23,,SLRMISOGF,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRMISOGF,DEV_Solar prospecting in MISO South,Solar prospecting in MISO South region,100014982,1/12/2020,12/31/2024,DEV_PNL,24,Property Taxes,SLRMISOGF.100.24,,SLRMISOGF,DEV23,Development - Property Taxes/Tax Abatement
DCS4,"DE Renewables Solar, LLC",77079,SLRMISOGF,DEV_Solar prospecting in MISO South,Solar prospecting in MISO South region,100015073,1/12/2020,12/31/2024,DEV_PNL,25,Public Relations,SLRMISOGF.100.25,,SLRMISOGF,DEV24,Development - Public Relations
DCS4,"DE Renewables Solar, LLC",77079,SLRMISOGF,DEV_Solar prospecting in MISO South,Solar prospecting in MISO South region,100015164,1/12/2020,12/31/2024,DEV_PNL,26,Resource Assessment,SLRMISOGF.100.26,,SLRMISOGF,DEV20,Development - Resource Assessment
DCS4,"DE Renewables Solar, LLC",77079,SLRMISOGF,DEV_Solar prospecting in MISO South,Solar prospecting in MISO South region,100015255,1/12/2020,12/31/2024,DEV_PNL,27,SCADA,SLRMISOGF.100.27,,SLRMISOGF,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRMISOGF,DEV_Solar prospecting in MISO South,Solar prospecting in MISO South region,100015346,1/12/2020,12/31/2024,DEV_PNL,28,Site Option & Leases,SLRMISOGF.100.28,,SLRMISOGF,DEV14,Development - Landowner Payments
DCS4,"DE Renewables Solar, LLC",77079,SLRMISOGF,DEV_Solar prospecting in MISO South,Solar prospecting in MISO South region,100015437,1/12/2020,12/31/2024,DEV_PNL,29,Transmission,SLRMISOGF.100.29,,SLRMISOGF,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRMISORI,DEV_Missouri Solar,Charge code to cover general solar prospecting work in the state,100013352,1/5/2023,1/4/2026,DEV_PNL,10,General,SLRMISORI.100.10,,SLRMISORI,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRMISORI,DEV_Missouri Solar,Charge code to cover general solar prospecting work in the state,100013800,1/5/2023,1/4/2026,DEV_PNL,11,Credit Support,SLRMISORI.100.11,,SLRMISORI,DEV11,Development - Credit Support
DCS4,"DE Renewables Solar, LLC",77079,SLRMISORI,DEV_Missouri Solar,Charge code to cover general solar prospecting work in the state,100013891,1/5/2023,1/4/2026,DEV_PNL,12,Engineering,SLRMISORI.100.12,,SLRMISORI,DEV12,Development - Engineering
DCS4,"DE Renewables Solar, LLC",77079,SLRMISORI,DEV_Missouri Solar,Charge code to cover general solar prospecting work in the state,100013982,1/5/2023,1/4/2026,DEV_PNL,13,Environmental Consulting,SLRMISORI.100.13,,SLRMISORI,DEV13,Development - Environmental
DCS4,"DE Renewables Solar, LLC",77079,SLRMISORI,DEV_Missouri Solar,Charge code to cover general solar prospecting work in the state,100014073,1/5/2023,1/4/2026,DEV_PNL,14,Financial Services,SLRMISORI.100.14,,SLRMISORI,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRMISORI,DEV_Missouri Solar,Charge code to cover general solar prospecting work in the state,100014164,1/5/2023,1/4/2026,DEV_PNL,15,Construction,SLRMISORI.100.15,,SLRMISORI,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRMISORI,DEV_Missouri Solar,Charge code to cover general solar prospecting work in the state,100014255,1/5/2023,1/4/2026,DEV_PNL,16,Insurance Premiums,SLRMISORI.100.16,,SLRMISORI,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRMISORI,DEV_Missouri Solar,Charge code to cover general solar prospecting work in the state,100014346,1/5/2023,1/4/2026,DEV_PNL,17,IT Tech,SLRMISORI.100.17,,SLRMISORI,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRMISORI,DEV_Missouri Solar,Charge code to cover general solar prospecting work in the state,100014437,1/5/2023,1/4/2026,DEV_PNL,18,JV Underwriting,SLRMISORI.100.18,,SLRMISORI,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRMISORI,DEV_Missouri Solar,Charge code to cover general solar prospecting work in the state,100014528,1/5/2023,1/4/2026,DEV_PNL,19,Legal,SLRMISORI.100.19,,SLRMISORI,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRMISORI,DEV_Missouri Solar,Charge code to cover general solar prospecting work in the state,100014619,1/5/2023,1/4/2026,DEV_PNL,20,Other Consulting,SLRMISORI.100.20,,SLRMISORI,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRMISORI,DEV_Missouri Solar,Charge code to cover general solar prospecting work in the state,100014710,1/5/2023,1/4/2026,DEV_PNL,21,Other Internal Resources,SLRMISORI.100.21,,SLRMISORI,DEV21,Development - Other Internal Resources
DCS4,"DE Renewables Solar, LLC",77079,SLRMISORI,DEV_Missouri Solar,Charge code to cover general solar prospecting work in the state,100014801,1/5/2023,1/4/2026,DEV_PNL,22,Permitting Fees,SLRMISORI.100.22,,SLRMISORI,DEV22,Development - Permitting Fees
DCS4,"DE Renewables Solar, LLC",77079,SLRMISORI,DEV_Missouri Solar,Charge code to cover general solar prospecting work in the state,100014892,1/5/2023,1/4/2026,DEV_PNL,23,PPA Marketing,SLRMISORI.100.23,,SLRMISORI,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRMISORI,DEV_Missouri Solar,Charge code to cover general solar prospecting work in the state,100014983,1/5/2023,1/4/2026,DEV_PNL,24,Property Taxes,SLRMISORI.100.24,,SLRMISORI,DEV23,Development - Property Taxes/Tax Abatement
DCS4,"DE Renewables Solar, LLC",77079,SLRMISORI,DEV_Missouri Solar,Charge code to cover general solar prospecting work in the state,100015074,1/5/2023,1/4/2026,DEV_PNL,25,Public Relations,SLRMISORI.100.25,,SLRMISORI,DEV24,Development - Public Relations
DCS4,"DE Renewables Solar, LLC",77079,SLRMISORI,DEV_Missouri Solar,Charge code to cover general solar prospecting work in the state,100015165,1/5/2023,1/4/2026,DEV_PNL,26,Resource Assessment,SLRMISORI.100.26,,SLRMISORI,DEV20,Development - Resource Assessment
DCS4,"DE Renewables Solar, LLC",77079,SLRMISORI,DEV_Missouri Solar,Charge code to cover general solar prospecting work in the state,100015256,1/5/2023,1/4/2026,DEV_PNL,27,SCADA,SLRMISORI.100.27,,SLRMISORI,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRMISORI,DEV_Missouri Solar,Charge code to cover general solar prospecting work in the state,100015347,1/5/2023,1/4/2026,DEV_PNL,28,Site Option & Leases,SLRMISORI.100.28,,SLRMISORI,DEV14,Development - Landowner Payments
DCS4,"DE Renewables Solar, LLC",77079,SLRMISORI,DEV_Missouri Solar,Charge code to cover general solar prospecting work in the state,100015438,1/5/2023,1/4/2026,DEV_PNL,29,Transmission,SLRMISORI.100.29,,SLRMISORI,DEV10,Development - General
DCS4,"DE Renewables Solar, LLC",77079,SLRNBRSKA,DEV_Nebraska Solar,general greenfield solar prospecting in Nebraska,100013353,1/7/2023,7/17/2030,DEV_PNL,10,General,SLRNBRSKA.100.10,,SLRNBRSKA,DEV10,Development - General
